Sno,Tweet,Date,Likes,RTs,Sentiments
865,Thank u am glad u liked it,2017-05-11 17:07:58,7475,1651,1
866,Thank u,2017-05-11 17:07:43,6917,1636,0
867,Thank u baby,2017-05-11 17:07:21,6966,1712,0
868,Thanks love is all it takes,2017-05-11 17:07:06,8171,1724,1
869,Am glad u liked it,2017-05-11 17:06:41,7189,1704,1
870,Sir aap se seekha hai Thank u and love u,2017-05-11 14:37:01,9417,2081,1
871,Thanks for being in Vancouver,2017-05-11 14:36:30,7137,1846,1
872,Thank u baby,2017-05-11 14:36:11,7584,1893,0
873,Thank u Juliet for being so gently persistent and encouraging,2017-05-11 12:51:22,9729,2205,1
874,Thank u Chris for being so kind,2017-05-11 12:50:45,9353,2415,1
875,Thank you and,2017-05-11 11:22:43,9605,2564,0
876,Create a world which is its own best lover My session at the is now up Hope u like it,2017-05-11 11:21:29,33243,12817,1
877,A day of heat headphones and helicopters,2017-05-10 16:00:16,28185,5098,0
878,Lost our way a bit tonight does not mean we can t reach the destination Onward with more resolve lov u boys well played Ami KKR,2017-05-09 18:40:39,22570,3947,1
879,Please say thanks to mom,2017-05-08 07:30:11,16506,2865,1
880,It was just the fish amp me till these photo bombers floated in,2017-05-07 18:23:14,35329,6134,0
881,After Kabhi Haan Kabhi Naa in 94 Sunil n Chris come together to make 105 well played boys Ami KKR,2017-05-07 17:49:19,28612,6067,0
882,Thanks and love to family too Send me a voice recording when u sing it,2017-05-05 15:23:02,2208,1050,1
883,I lose to my elder son too Miss u my friend and have a great night,2017-05-05 15:20:06,2383,1149,1
884,RT This reminds me of how often I am in the palm of my son s hand Also how I lose to him in an arm wrestle Missing u,2017-05-05 15:19:33,0,1283,-1
885,You well my friend Let s meet up soon amp dwell on some Raees nostalgia,2017-05-05 15:14:55,11291,2331,0
886,Nothing is more Hand some,2017-05-05 14:52:14,22704,4583,1
887,11th May I talk of a journey mind numbing acronyms my country Future Us amp Lov made in India,2017-05-05 06:51:48,22949,5229,0
888,Was on way to drop my baby to school U have a good walk,2017-05-04 03:48:33,17660,3318,1
889,Thank u my friend for having me over U r extremely gracious amp granny is too wild and beautiful,2017-05-04 03:40:04,11592,2469,1
890,Wot a class act well played SRH Ami KKR I am coming we always come back Rest a bit it s been a tough day boys Lov u all,2017-04-30 19:03:07,29531,4737,-1
891,After a whirlwind travelling spree spent a quiet evening with friends in LA amp met one of my fav stars Warren Beatty,2017-04-30 01:35:57,29361,4716,-1
892,Thank u for a wonderful time All who came to lov me in Vancouver my lov 2 u,2017-04-28 08:05:52,22529,5304,1
893,Glad u had a good time Thx for the support,2017-04-28 07:48:23,15774,3250,1
894,Ami KKR,2017-04-26 20:43:42,41417,7133,0
895,Windy LA enroute Vancouver,2017-04-25 21:48:45,22694,4175,0
896,Off to Vancouver Last long stint there was during the Pardes shoot now for TEDtalks,2017-04-24 21:58:27,25315,4693,-1
897,Looking forward to it and I hope I remember my speech,2017-04-23 23:18:59,19146,3716,0
898,Absolutely stunning,2017-04-23 21:10:01,13113,2658,1
899,Do I need to say anything but that I love u all at the Eden Garden Ami KKR YAAAYYYYYY,2017-04-23 17:57:49,38683,8651,1
900,Years ago when I saw snow for the first time took this pic to show my kids Thx for keeping it safe,2017-04-23 09:52:22,30248,6018,1
901,Why so serious Actually it s ok to like me seriously too,2017-04-23 09:02:50,13695,2803,-1
902,Sadness ko karo bye Zindagi ko kaho hi Catch me as Dr Jehangir in Dear Zindagi tomorrow 12 noon on,2017-04-22 12:35:24,23154,4305,0
903,rt I believed when u did well I would 2 amp when u didn t I will a billion others I m,2017-04-19 08:24:26,8383,2690,0
904,How fantastic was this win Well done amp Team KKR Sum body is watching over us Main bhi aa raha hoon,2017-04-17 21:57:21,30626,4757,1
905,Ami KKR Well done manishpandey boult amp all the boys Dahaadness,2017-04-15 14:12:38,21237,4471,0
906,Thx for the tribute All at sffilm sffilm u made me feel special amp all who came to attend Lov u amp hugs,2017-04-15 05:49:48,16707,3696,1
907,Thx for a great evening at the ur doll is awesome like u,2017-04-15 05:46:16,21587,4443,1
908,Join in and watch me at the SFFilmFestival live on Twitter,2017-04-14 20:30:58,19767,4415,1
909,Frisco such a nice night Saw the trams amp miss Kolkata amp KKR weave their magic Will join soon Boys u were awesome,2017-04-14 08:43:55,31266,5450,1
910,Reminded of Dard e Disco onward to San Francisco,2017-04-13 02:39:51,35186,5981,0
911,Oh well there will be another knight Congratulations Mumbai Indians KKR boys v slipped a bit but well played Good effort,2017-04-09 18:32:46,35010,5774,1
912,Punjab se Gujarat only Pyaar AmiKKR Awesome my KKR boys amp Thx Rajkot,2017-04-07 19:20:33,38789,7491,1
913,Lehraate Khet Ladkiyaan Lassi Te Love in Punjab Thk u all for such a great shoot amp to Imtiaz for bringing us here,2017-04-07 09:18:34,31706,6947,1
914,Thank u for the love the passion amp just sticking by ur team KKR fans u make us,2017-04-04 15:22:39,21553,4934,1
915,Super performance by Congratulations and thanks for making us proud,2017-04-02 18:05:04,30774,5304,1
916,Thank u so much U r as always kind amp encouraging U r the role model I follow as always,2017-04-01 11:05:14,16882,3506,1
917,Honoured to be at at the 60th SanFrancisco Int Film festival amp looking forward to meeting my friend Also memories in SanFran,2017-03-31 09:20:37,20432,4525,0
918,25 yrs in Mumbai which has given me my life For the 1st time at the opening of RC vfx new office I felt I must have done something rite,2017-03-30 23:21:53,33286,6244,1
919,Spidey boom at home They r coming out of everywhere On the bright side at least pizza delivery issue is resolved,2017-03-29 18:08:38,24160,5029,1
920,Success love and prosperity to all on the auspicious occasion of Gudi Padwa GudiPadwa,2017-03-28 07:43:32,25367,4948,1
921,There are miles to travel this way or that And from where I am it doesn t really matter only the journey does,2017-03-27 20:27:47,34884,7131,1
922,Thank u team Red Chillies,2017-03-27 08:41:53,14006,3133,0
923,Sometimes the quiet cold is what u need to make you feel warm,2017-03-26 21:06:56,34447,6423,-1
924,So happy to see magic unfold,2017-03-25 07:53:02,15843,3226,1
925,All the best little one Well done,2017-03-25 07:47:25,15715,3258,1
926,Would ve shot Gerua with ice cream instead of going to Iceland had I seen this earlier Awesome,2017-03-23 17:48:10,46854,13754,1
927,And guess what I just got three new colours too,2017-03-23 06:18:44,15396,3369,1
928,Phillauri the attempt at doing wot u believe in anshai karnesh keep believing in the impossible,2017-03-22 20:02:49,18338,3896,-1
929,All good my friend Let s meet soon and focus,2017-03-22 19:54:22,11680,2622,1
930,I Leica this pic But I Leica mine better,2017-03-22 09:17:11,18345,3840,1
931,RT Bhoot hoon Apni superpowers use karke Mannat mein ghus toh gayi Pata hai wahan kya hua ShashiWasThere http,2017-03-21 08:06:47,0,3454,0
932,Actors go for roles with possibility Instead an actor should choose the impossible amp give it his her best even if it means to fail trying it,2017-03-20 22:43:08,28121,6634,-1
933,Late nite discussions with my director Imtiaz He said Aaj Kal main sirf Highway par Tamasha karta hoon,2017-03-18 23:43:46,25067,4798,-1
934,A little late but my best wishes to Mustafa for Machine Abbasbhai Mastanbhai amp Hussainbhai my love to you,2017-03-18 16:52:31,22425,3828,1
935,Thx IndiaToday for the platform Had a great time amp happy 2 wear a suit for u Mr Puri amp team nxt time dinner fr sure,2017-03-18 15:25:57,28987,6105,1
936,Sorry if I bore u with my theories of life Thank u for the late night stay sir,2017-03-18 08:34:50,14950,3113,-1
937,While growing up our mantra was Any nite just u me amp my leather jacket Imtiaz reminded us of the same on sets too,2017-03-17 12:34:41,33833,6984,0
938,And the little one spreads the spirit of Holi with little Legos As long as the happy colours colour us,2017-03-13 13:08:25,19539,4434,1
939,My beautiful neighbours hav been dancing to loud music since noon So happy instead of working I am humming I m in lov with the shape of u,2017-03-13 13:00:42,30937,6811,1
940,Yes man,2017-03-13 11:27:33,14026,2763,0
941,Happy Holi to everyone Be happy and high on life,2017-03-13 08:25:56,31703,6216,1
942,Netflixed amp Chilled Thx Ted Sarandos amp team amp my friend khan for breaking his regimen for me,2017-03-12 08:53:07,28714,5713,0
943,All the best boys for a happy season Welcome aboard,2017-03-10 17:57:52,13774,3121,1
944,Had a minor follow up surgery on my left shoulder They marked my right hand like this so there is no mistake Sweet,2017-03-10 10:52:23,20956,4527,1
945,Kaise hain aap Aseem sahib India ka jhanda lehraate rehna US mein Thanks,2017-03-10 10:43:37,10160,2586,1
946,Every time the past weighs on ur heart or the future frightens u shut ur eyes amp make him her ur present,2017-03-08 05:44:17,31869,6574,-1
947,Hold her hand so that she can lead you Happy Women s Day,2017-03-08 05:05:43,37961,10082,1
948,Thank u little one for the night Keep doing amazing work amp make us proud,2017-03-06 07:46:41,11318,2635,1
949,Thank u for doing all that u and ur team is doing Next time can I eat chicken also and not just wear it,2017-03-06 07:36:08,14757,3028,-1
950,Yes never know where and when I may have to celebrate life so hav party halls ready all over Ha ha,2017-03-06 07:34:43,13057,3227,1
951,Thx Namrata for making me walk for women equality It was such a happy show,2017-03-05 18:33:40,21310,4554,1
952,Thank u ma m U r sweet to make me feel so welcome See u soon,2017-03-05 08:20:30,12968,2855,1
953,will mail and meet next time I am in London Be well and give my love to wife,2017-03-04 22:14:46,3492,1458,1
954,let me know where u r at will come and see u U still gaming,2017-03-04 22:12:27,3119,1362,0
955,how r u my man Miss you U showed respect to taking Indian film stuff into gaming Thanks Be well,2017-03-04 22:08:21,3085,1389,1
956,Walking ramp for Mijwan Summer17 by showcases chikankari by Mijwan women Difficult job u hav given me 5Mar,2017-03-04 09:35:20,13217,3119,-1
957,Hair on the chest lady need hair on the chest Working on it though Love Hugh amp Wolverine,2017-03-03 23:16:50,16790,3987,1
958,How lovely it was to sit amp watch u perform this role My favourite times as an actor bas dekhta rahoon,2017-03-02 19:42:41,21510,4511,1
959,Went to Body Sculptor Bandra first time Worked out amp they serve healthy dinner too,2017-02-28 11:40:06,33162,6143,1
960,Very nice,2017-02-26 10:57:19,11833,2665,1
961,Was happy for this last night Thank u all,2017-02-26 10:48:35,23475,4949,1
962,My dream is to meet u my magic my affirmation that life is beautiful,2017-02-26 07:55:07,25741,5490,1
963,As Life inflicts pain upon u it balances it by creating a stunningly beautiful thing around u too All u need 2 do is find it 23YearsOfKHKN,2017-02-25 08:25:22,19319,4989,1
964,U r bloody creative watch like an nice,2017-02-22 20:55:44,11421,2589,-1
965,Raees releases in Egypt amp Jordan today Hope u all enjoy it amp thanks for watching Indian films My love to u all,2017-02-22 08:24:47,32251,6044,1
966,Hope u r well and thank u for the revisit But I must say u do overstate the importance of Rajma Chawal,2017-02-21 20:18:14,12531,2820,0
967,Was lovely to work with u ma m U have such an amazing happy energy,2017-02-20 19:10:28,15293,2993,1
968,I think we are all set Well done Team,2017-02-20 13:13:10,13240,3054,0
969,Ittefaq starts now Thanx to Juno and his wonderful team,2017-02-20 13:11:51,25300,4686,1
970,My fav films by Yashji Ittefaq is being recreated by Abhay Thx Akshaye Also BR amp Dharma Films tie up with RCE,2017-02-20 13:11:09,14318,3680,0
971,Let me know the time and place Will figure out my own accommodation,2017-02-18 17:53:18,12075,2745,1
972,Thank u it s nice to read my beliefs lest I forget them to the daily grind,2017-02-18 11:22:07,11192,3055,1
973,Dirk Gently is a TV series And I didn t know it Woe be upon me Sorry Adams The pic is for no apparent reason,2017-02-18 11:13:21,20514,4197,-1
974,Am a big fan of TED Talks so this is extremely exciting to be spreading NayiSoch on with TEDTalksIndiaNayiSoch,2017-02-16 18:17:12,16465,4206,1
975,Thank u hope it does well for u,2017-02-16 04:59:28,10100,2005,0
976,Here s the making of the song Udi Udi Jaye from Raees,2017-02-15 06:50:16,13323,3142,0
977,Work always makes me happy but when it s with beautiful ppl like Vaibhavi amp team and Imtiaz amp his mad boys amp girls it s like the happiest,2017-02-14 23:59:45,20594,3957,1
978,Romance Like SRK uff the irony of this trend Let me see if I can do a romantic Valentines msg for all of u when I wake up,2017-02-13 21:25:31,20805,5248,0
979,a late night walk along the juhu beach hand in hand amp the sand castle we made will last a life time we r sure,2017-02-13 19:28:06,23311,5071,1
980,Here s what went into breathing life into Raees the character From script to screen,2017-02-13 17:28:15,11711,3176,0
981,Beginnings,2017-02-13 13:27:03,13354,3032,0
982,Just heard India won the T20 Cricket World Cup Couldn t watch the match How awesome amp inspiring is that Boys I want to meet u amp hug u,2017-02-12 10:44:08,24676,5063,1
983,Thank u so much My next journey is to try and meet u in person Love and health to u,2017-02-12 09:37:20,15480,3818,1
984,This is so beautiful my friend,2017-02-12 09:35:52,12500,2367,1
985,It s kinda sad too that MNIK is still relevant But thx Karan Ravi Kajol SEL Shibani Niranjan Deepa Jimmy amp all cast crew for a special film,2017-02-11 20:52:11,18296,4625,-1
986,Known each other for 25 years and this is the first picture we have taken together of ourselves Was a fun night,2017-02-10 19:39:00,76986,19695,1
987,RT You loved her and the song now see how all of it came to life Here s the Making of Laila Main Laila from Raees https,2017-02-10 14:18:06,0,1711,1
988,This is so sweet,2017-02-06 11:33:16,10213,2378,1
989,Very cute missing mine now,2017-02-06 11:25:32,8886,1876,1
990,Thank u for taking out time to do this,2017-02-06 11:19:45,7302,1742,0
991,U r inspiring,2017-02-06 11:15:04,7077,1625,1
992,Too too sweet Main paidaishi bhoot hoon,2017-02-06 09:20:08,13036,2843,1
993,Thanks for seeing it Been a long time since we met All good with u,2017-02-06 09:08:44,7858,1841,1
994,Couldn t let this song from Raees not spread its magic Thx to too Here s HalkaHalka,2017-02-05 15:40:43,13634,4118,1
995,Will see it with AbRam when he is back from his travels All the best amp my love to u,2017-02-05 13:38:31,10193,2354,1
996,Boys and girls new song from Raees coming up in a bit Didn t make it to the film but will make it to ur heart I hope RAEES275CRWORLDWIDE,2017-02-05 13:34:28,15837,4098,1
997,Twice or thrice had I lov d thee Before I knew thy face or name Air and Angels by John Donne,2017-02-05 10:08:13,21052,5092,0
998,Germany enjoy the film,2017-02-05 09:50:17,7023,1538,1
999,Hope Japan u liked it,2017-02-05 09:28:55,7455,1570,1
1000,Hope u all enjoy it,2017-02-05 09:27:35,7408,1500,1
1001,U r beautiful to make me look like this Thank u,2017-02-04 21:16:51,7492,1558,1
1002,And u babies are awesome Feel happy after a hard days work All this is worth it if it makes u dance,2017-02-04 21:13:44,7378,1607,1
1003,Bahut pyaar aaya tum dono par Thank u,2017-02-04 21:12:12,6264,1416,0
1004,Thank u for making me look personable,2017-02-04 14:33:25,11818,2292,0
1005,Very cool Think I should get a remix version out too,2017-02-04 06:45:31,7775,1607,1
1006,Thank u girls Sending u love,2017-02-04 05:56:40,6968,1454,1
1007,Thank u so much,2017-02-03 23:07:27,6479,1412,1
1008,Stunning it is dada Now u r working NA for Imtiaz film,2017-02-03 20:39:21,8572,1989,1
1009,Thank u lil one,2017-02-03 14:00:16,6703,1479,0
1010,Thank u Ambajogai,2017-02-03 13:58:43,5985,1417,0
1011,All stories r same Bye bye bhoots hi Zindagi,2017-02-03 13:57:26,6960,1816,0
1012,As an actor I want to be in a place that there is no difference in wot I live and wot I do for a living Ruthlessly turn towards my own truth,2017-02-02 22:48:38,15880,3871,1
1013,Goofy yet pertinent for all times if u r a Woody Allen fan Liked Crisis in Six Scenes,2017-02-02 18:57:34,9139,2267,1
1014,Thank u my man Hope u enjoyed it,2017-02-02 18:10:24,6818,1533,1
1015,Tumhein kaamyaabi mile Be well and keep working All will be well,2017-02-02 18:06:25,7094,1695,0
1016,I hope u enjoy it Germany Meanwhile here we r ready for the second weekend The party continues,2017-02-02 18:00:49,6412,1549,1
